Timestamp,Bank,Kurs Beli,Kurs Jual
2025-06-14 22:39:19,HSBC,16.060,16.510
2025-06-14 22:39:19,JTRUST,16.230,16.320
2025-06-14 22:39:19,MANDIRI,16.240,16.270
2025-06-14 22:39:19,MASPION,16.073,16.472
2025-06-14 22:39:19,MAYBANK,16.245,16.325
2025-06-14 22:39:19,MEGA,16.063,16.543
2025-06-14 22:39:19,MESTIKA,16.265,16.315
2025-06-14 22:39:19,MNC,16.150,16.300
2025-06-14 22:39:19,NOBU,16.255,16.355
2025-06-14 22:39:19,OCBC,16.148,16.405
2025-06-14 22:39:19,PERDANIA,16.040,16.540
2025-06-14 22:39:19,SBII,16.145,16.480
2025-06-14 22:39:19,SHINHAN,16.099,16.491
2025-06-14 22:39:19,SINARMAS,16.285,16.345
2025-06-14 22:39:19,SMBC,15.920,16.520
2025-06-14 22:39:19,UOB,15.940,16.443
2025-06-14 22:39:19,VICTORIA,16.200,16.310
2025-06-14 22:39:19,WOORISAUDARA,16.200,16.400
2025-06-14 22:44:19,BANK INDEX,16.095,16.285
2025-06-14 22:44:19,BANK JATIM,16.195,16.350
2025-06-14 22:44:19,BCA,16.270,16.330
2025-06-14 22:44:19,BCCBI,16.128,16.378
2025-06-14 22:44:19,BI,16.1558,16.3182
2025-06-14 22:44:19,BJB,16.120,16.420
2025-06-14 22:44:19,BNI,16.170,16.450
2025-06-14 22:44:19,BRI,16.150,16.450
2025-06-14 22:44:19,BTN,1636,1639
2025-06-14 22:44:19,CAPITAL,16.170,16.270
2025-06-14 22:44:19,CIMB,16.291,16.316
2025-06-14 22:44:19,DANAMON,16.205,16.405
2025-06-14 22:44:19,DBS,16.129,16.461
2025-06-14 22:44:19,GANESHA,16.195,16.375
2025-06-14 22:44:19,HSBC,16.060,16.510
2025-06-14 22:44:19,JTRUST,16.230,16.320
2025-06-14 22:44:19,MANDIRI,16.240,16.270
2025-06-14 22:44:19,MASPION,16.073,16.472
2025-06-14 22:44:19,MAYBANK,16.245,16.325
2025-06-14 22:44:19,MEGA,16.063,16.543
2025-06-14 22:44:19,MESTIKA,16.265,16.315
2025-06-14 22:44:19,MNC,16.150,16.300
2025-06-14 22:44:19,NOBU,16.255,16.355
2025-06-14 22:44:19,OCBC,16.148,16.405
2025-06-14 22:44:19,PERDANIA,16.040,16.540
2025-06-14 22:44:19,SBII,16.145,16.480
2025-06-14 22:44:19,SHINHAN,16.099,16.491
2025-06-14 22:44:19,SINARMAS,16.285,16.345
2025-06-14 22:44:19,SMBC,15.920,16.520
2025-06-14 22:44:19,UOB,15.940,16.443
2025-06-14 22:44:19,VICTORIA,16.200,16.310
2025-06-14 22:44:19,WOORISAUDARA,16.200,16.400
